accuracy,auroc,contract_correct,contract_scenario,contract_secondary_violation,contract_violation_rate,hard_failures,ledger_rows,n_test,n_train,non_tail_mean_probability,non_tail_predicted_positive_rate,rare_positive_recall,scaler,scenario,seed,tail_count,tail_false_positive_rate,tail_label_rate,tail_mean_probability,tail_predicted_positive_rate,tail_probability_gap,x0_policy
0.7035714285714286,0.7602554278416348,True,noise,0.3902184394459038,0.2397445721583652,0.0,1.0,280.0,520.0,0.48122698263855107,0.4681647940074906,1.0,ranc_correct,noise,2,13.0,1.0,0.6923076923076923,0.8714454220844549,1.0,0.3902184394459038,log1p
0.6785714285714286,0.7264878671775223,False,signal,0.20731537562754054,0.27351213282247766,0.0,1.0,280.0,520.0,0.48976658807798257,0.48314606741573035,1.0,ranc_wrong_noise,noise,2,13.0,0.75,0.6923076923076923,0.6970819637055231,0.9230769230769231,0.20731537562754054,zscore
0.7571428571428571,0.8085833843641561,,,0.0,0.0,0.0,0.0,280.0,520.0,0.477293104865846,0.4621212121212121,1.0,none,signal,2,16.0,nan,1.0,0.999999993187671,1.0,0.522706888321825,
0.7392857142857143,0.8042967952643396,,,0.0,0.0,0.0,0.0,280.0,520.0,0.47303994241640746,0.4431818181818182,1.0,standard,signal,2,16.0,nan,1.0,0.9924119880205787,1.0,0.5193720456041713,
0.7571428571428571,0.8088385384772403,,,0.0,0.0,0.0,0.0,280.0,520.0,0.4774224436602222,0.4621212121212121,1.0,robust,signal,2,16.0,nan,1.0,0.9999999929143399,1.0,0.5225775492541178,
0.7535714285714286,0.8084302918963053,,,0.0,0.0,0.0,0.0,280.0,520.0,0.47769986756090754,0.4583333333333333,1.0,winsor,signal,2,16.0,nan,1.0,0.999999995073751,1.0,0.5223001275128435,
0.7285714285714285,0.786946315574607,,,0.0,0.1875,0.0,0.0,280.0,520.0,0.48600659866137724,0.4583333333333333,0.8125,quantile,signal,2,16.0,nan,1.0,0.7345614870788444,0.8125,0.24855488841746715,
0.7392857142857143,0.8042967952643396,True,signal,0.0,0.0,0.0,1.0,280.0,520.0,0.47304018029719574,0.4431818181818182,1.0,ranc,signal,2,16.0,nan,1.0,0.9923857786732386,1.0,0.5193455983760429,zscore
0.7392857142857143,0.8042967952643396,True,signal,0.0,0.0,0.0,1.0,280.0,520.0,0.47304018029719574,0.4431818181818182,1.0,ranc_correct,signal,2,16.0,nan,1.0,0.9923857786732386,1.0,0.5193455983760429,zscore
0.75,0.8053684425392937,False,noise,0.0,0.0,0.0,1.0,280.0,520.0,0.4801861018268223,0.45454545454545453,1.0,ranc_wrong_signal,signal,2,16.0,nan,1.0,0.8553949824696327,1.0,0.37520888064281044,log1p
0.6428571428571429,0.6951928965094918,,,0.0,0.3048071034905082,0.0,0.0,280.0,520.0,0.4964790849796006,0.4708171206225681,0.6666666666666666,none,noise,3,23.0,0.2727272727272727,0.5217391304347826,0.49490140007169753,0.4782608695652174,-0.0015776849079030542,
0.6464285714285715,0.6952949581547255,,,0.0,0.30470504184527447,0.0,0.0,280.0,520.0,0.4965129759332155,0.47470817120622566,0.6666666666666666,standard,noise,3,23.0,0.2727272727272727,0.5217391304347826,0.49463520774794767,0.4782608695652174,-0.001877768185267803,
0.6464285714285715,0.6952439273321086,,,0.0,0.3047560726678914,0.0,0.0,280.0,520.0,0.49656448745654336,0.47470817120622566,0.6666666666666666,robust,noise,3,23.0,0.2727272727272727,0.5217391304347826,0.49509305553938315,0.4782608695652174,-0.0014714319171602042,
0.6357142857142857,0.6909063074096754,,,0.003161805556027353,0.3090936925903246,0.0,0.0,280.0,520.0,0.49889601890928953,0.47470817120622566,0.5833333333333334,winsor,noise,3,23.0,0.2727272727272727,0.5217391304347826,0.5020578244653169,0.43478260869565216,0.003161805556027353,
0.7321428571428571,0.8255256174729537,,,0.2588715951992719,0.17447438252704628,0.0,0.0,280.0,520.0,0.48558202583727567,0.490272373540856,1.0,quantile,noise,3,23.0,0.8181818181818182,0.5217391304347826,0.7444536210365476,0.9130434782608695,0.2588715951992719,
0.6357142857142857,0.7155031639110023,True,noise,0.12404755986655303,0.2844968360889977,0.0,1.0,280.0,520.0,0.48684899461394404,0.45136186770428016,0.8333333333333334,ranc,noise,3,23.0,0.7272727272727273,0.5217391304347826,0.6108965544804971,0.782608695652174,0.12404755986655303,log1p
0.6357142857142857,0.7155031639110023,True,noise,0.12404755986655303,0.2844968360889977,0.0,1.0,280.0,520.0,0.48684899461394404,0.45136186770428016,0.8333333333333334,ranc_correct,noise,3,23.0,0.7272727272727273,0.5217391304347826,0.6108965544804971,0.782608695652174,0.12404755986655303,log1p
0.6464285714285715,0.6952949581547255,False,signal,0.0,0.30470504184527447,0.0,1.0,280.0,520.0,0.4965131560836995,0.47470817120622566,0.6666666666666666,ranc_wrong_noise,noise,3,23.0,0.2727272727272727,0.5217391304347826,0.49463538517804123,0.4782608695652174,-0.0018777709056582714,zscore
0.725,0.8291998367013677,,,0.0,0.04166666666666663,0.0,0.0,280.0,520.0,0.45259288986020696,0.421875,0.9583333333333334,none,signal,3,24.0,nan,1.0,0.9519793863585218,0.9583333333333334,0.4993864964983148,
0.725,0.8277709736680956,,,0.0,0.04166666666666663,0.0,0.0,280.0,520.0,0.4543281929396111,0.421875,0.9583333333333334,standard,signal,3,24.0,nan,1.0,0.9329323025144669,0.9583333333333334,0.47860410957485583,
0.725,0.8291998367013677,,,0.0,0.04166666666666663,0.0,0.0,280.0,520.0,0.45256314212752097,0.421875,0.9583333333333334,robust,signal,3,24.0,nan,1.0,0.9521157234572298,0.9583333333333334,0.49955258132970887,
0.725,0.8295570524596857,,,0.0,0.04166666666666663,0.0,0.0,280.0,520.0,0.4524960493074072,0.421875,0.9583333333333334,winsor,signal,3,24.0,nan,1.0,0.9517246690812405,0.9583333333333334,0.4992286197738333,
0.6821428571428572,0.7870994080424577,,,0.0,0.25,0.0,0.0,280.0,520.0,0.4618158658965033,0.42578125,0.75,quantile,signal,3,24.0,nan,1.0,0.6388514606269813,0.75,0.17703559473047797,
0.725,0.8277709736680956,True,signal,0.0,0.04166666666666663,0.0,1.0,280.0,520.0,0.45433094359076254,0.421875,0.9583333333333334,ranc,signal,3,24.0,nan,1.0,0.932902932428577,0.9583333333333334,0.4785719888378145,zscore
0.725,0.8277709736680956,True,signal,0.0,0.04166666666666663,0.0,1.0,280.0,520.0,0.45433094359076254,0.421875,0.9583333333333334,ranc_correct,signal,3,24.0,nan,1.0,0.932902932428577,0.9583333333333334,0.4785719888378145,zscore
0.7357142857142858,0.8285874668299653,False,noise,0.0,0.04166666666666663,0.0,1.0,280.0,520.0,0.4586803066800168,0.42578125,0.9583333333333334,ranc_wrong_signal,signal,3,24.0,nan,1.0,0.8261853298968141,0.9583333333333334,0.36750502321679734,log1p
0.6392857142857142,0.6605902777777778,,,0.20629873895180895,0.3394097222222222,0.0,0.0,280.0,520.0,0.46507570950785315,0.41923076923076924,0.8888888888888888,none,noise,4,20.0,0.7272727272727273,0.45,0.6713744484596621,0.8,0.20629873895180895,
0.6392857142857142,0.6608966503267973,,,0.2036240328990771,0.33910334967320266,0.0,0.0,280.0,520.0,0.46524762922664425,0.41923076923076924,0.8888888888888888,standard,noise,4,20.0,0.7272727272727273,0.45,0.6688716621257214,0.8,0.2036240328990771,
0.6357142857142857,0.6604370915032679,,,0.2066476526881652,0.3395629084967321,0.0,0.0,280.0,520.0,0.46515472015792503,0.4153846153846154,0.8888888888888888,robust,noise,4,20.0,0.7272727272727273,0.45,0.6718023728460902,0.8,0.2066476526881652,
0.6571428571428571,0.6643688725490197,,,0.1960765045862497,0.33563112745098034,0.0,0.0,280.0,520.0,0.46586457902349465,0.4230769230769231,0.8888888888888888,winsor,noise,4,20.0,0.7272727272727273,0.45,0.6619410836097444,0.8,0.1960765045862497,
0.7428571428571429,0.8128063725490197,,,0.44598375623191583,0.18719362745098034,0.0,0.0,280.0,520.0,0.4318985903571095,0.39615384615384613,1.0,quantile,noise,4,20.0,0.9090909090909091,0.45,0.8778823465890253,0.95,0.44598375623191583,
0.6535714285714286,0.6921466503267975,True,noise,0.3314421429581876,0.30785334967320255,0.0,1.0,280.0,520.0,0.45579119578887956,0.4230769230769231,1.0,ranc,noise,4,20.0,0.9090909090909091,0.45,0.7872333387470671,0.95,0.3314421429581876,log1p
0.6535714285714286,0.6921466503267975,True,noise,0.3314421429581876,0.30785334967320255,0.0,1.0,280.0,520.0,0.45579119578887956,0.4230769230769231,1.0,ranc_correct,noise,4,20.0,0.9090909090909091,0.45,0.7872333387470671,0.95,0.3314421429581876,log1p
0.6392857142857142,0.6608966503267973,False,signal,0.20361879720441695,0.33910334967320266,0.0,1.0,280.0,520.0,0.46524805151866694,0.41923076923076924,0.8888888888888888,ranc_wrong_noise,noise,4,20.0,0.7272727272727273,0.45,0.6688668487230839,0.8,0.20361879720441695,zscore
0.6892857142857143,0.7969284147150365,,,0.0,0.0,0.0,0.0,280.0,520.0,0.4392148036152454,0.37358490566037733,1.0,none,signal,4,15.0,nan,1.0,0.9999989698307687,1.0,0.5607841662155233,
0.6964285714285714,0.7943262411347518,,,0.0,0.0,0.0,0.0,280.0,520.0,0.44243840530190864,0.39622641509433965,1.0,standard,signal,4,15.0,nan,1.0,0.9961478738110594,1.0,0.5537094685091508,
0.6928571428571428,0.7969794377264147,,,0.0,0.0,0.0,0.0,280.0,520.0,0.43945405958485473,0.36981132075471695,1.0,robust,signal,4,15.0,nan,1.0,0.9999989732788841,1.0,0.5605449136940294,
0.6857142857142857,0.7966732996581458,,,0.0,0.0,0.0,0.0,280.0,520.0,0.4392366921753112,0.37735849056603776,1.0,winsor,signal,4,15.0,nan,1.0,0.9999990038317647,1.0,0.5607623116564535,
0.7,0.7941221490892392,,,0.0,0.1333333333333333,0.0,0.0,280.0,520.0,0.4607702353023127,0.4226415094339623,0.8666666666666667,quantile,signal,4,15.0,nan,1.0,0.7490083010564168,0.8666666666666667,0.2882380657541041,
0.6964285714285714,0.7943262411347518,True,signal,0.0,0.0,0.0,1.0,280.0,520.0,0.4424404413677193,0.39622641509433965,1.0,ranc,signal,4,15.0,nan,1.0,0.9961384820315909,1.0,0.5536980406638716,zscore
0.6964285714285714,0.7943262411347518,True,signal,0.0,0.0,0.0,1.0,280.0,520.0,0.4424404413677193,0.39622641509433965,1.0,ranc_correct,signal,4,15.0,nan,1.0,0.9961384820315909,1.0,0.5536980406638716,zscore
0.6892857142857143,0.7981019439767335,False,noise,0.0,0.0,0.0,1.0,280.0,520.0,0.4505997873109546,0.39622641509433965,1.0,ranc_wrong_signal,signal,4,15.0,nan,1.0,0.9020972613016709,1.0,0.45149747399071627,log1p
0.5821428571428572,0.6320220419409153,,,0.19200854271961626,0.36797795805908473,0.0,0.0,280.0,520.0,0.4920624822712129,0.48872180451127817,0.75,none,noise,5,14.0,0.7,0.2857142857142857,0.6840710249908292,0.7142857142857143,0.19200854271961626,
0.5785714285714286,0.6321751109750499,,,0.18955559147771345,0.36782488902495014,0.0,0.0,280.0,520.0,0.4921937744928003,0.4924812030075188,0.75,standard,noise,5,14.0,0.7,0.2857142857142857,0.6817493659705137,0.7142857142857143,0.18955559147771345,
0.5821428571428572,0.6316648808612684,,,0.19245867351746332,0.3683351191387316,0.0,0.0,280.0,520.0,0.49203674298749883,0.48872180451127817,0.75,robust,noise,5,14.0,0.7,0.2857142857142857,0.6844954165049622,0.7142857142857143,0.19245867351746332,
0.5821428571428572,0.6306954436450839,,,0.19419501941260364,0.3693045563549161,0.0,0.0,280.0,520.0,0.49071482540858846,0.48872180451127817,0.75,winsor,noise,5,14.0,0.7,0.2857142857142857,0.6849098448211921,0.7142857142857143,0.19419501941260364,
0.7214285714285714,0.7962140925557426,,,0.4063537548716681,0.2037859074442574,0.0,0.0,280.0,520.0,0.46886955312288475,0.4699248120300752,1.0,quantile,noise,5,14.0,1.0,0.2857142857142857,0.8752233079945528,1.0,0.4063537548716681,
0.6035714285714285,0.6716669217817236,True,noise,0.29206373101762567,0.3283330782182764,0.0,1.0,280.0,520.0,0.48379192150220635,0.4548872180451128,1.0,ranc,noise,5,14.0,0.9,0.2857142857142857,0.775855652519832,0.9285714285714286,0.29206373101762567,log1p
0.6035714285714285,0.6716669217817236,True,noise,0.29206373101762567,0.3283330782182764,0.0,1.0,280.0,520.0,0.48379192150220635,0.4548872180451128,1.0,ranc_correct,noise,5,14.0,0.9,0.2857142857142857,0.775855652519832,0.9285714285714286,0.29206373101762567,log1p
0.5785714285714286,0.6321751109750499,False,signal,0.1895474955214676,0.36782488902495014,0.0,1.0,280.0,520.0,0.49219377298056405,0.4924812030075188,0.75,ranc_wrong_noise,noise,5,14.0,0.7,0.2857142857142857,0.6817412685020316,0.7142857142857143,0.1895474955214676,zscore
0.6785714285714286,0.7441563091401974,,,0.0,0.0,0.0,0.0,280.0,520.0,0.43169071421599586,0.3783783783783784,1.0,none,signal,5,21.0,nan,1.0,0.9951838667815722,1.0,0.5634931525655764,
0.675,0.7437982711881744,,,0.0,0.0,0.0,0.0,280.0,520.0,0.43323646578328384,0.38223938223938225,1.0,standard,signal,5,21.0,nan,1.0,0.9769487871625842,1.0,0.5437123213793003,
0.6785714285714286,0.7439517160247556,,,0.0,0.0,0.0,0.0,280.0,520.0,0.43190434823432744,0.3783783783783784,1.0,robust,signal,5,21.0,nan,1.0,0.9951665772697866,1.0,0.5632622290354592,
0.6821428571428572,0.7443097539767786,,,0.0,0.0,0.0,0.0,280.0,520.0,0.4316338928707341,0.38223938223938225,1.0,winsor,signal,5,21.0,nan,1.0,0.9951322405782131,1.0,0.5634983477074791,
0.6642857142857143,0.7107053347654851,,,0.0,0.19047619047619047,0.0,0.0,280.0,520.0,0.45585735697741897,0.416988416988417,0.8095238095238095,quantile,signal,5,21.0,nan,1.0,0.6782071921294243,0.8095238095238095,0.2223498351520053,
0.675,0.7437982711881744,True,signal,0.0,0.0,0.0,1.0,280.0,520.0,0.4332391245751119,0.38223938223938225,1.0,ranc,signal,5,21.0,nan,1.0,0.9769149396762368,1.0,0.543675815101125,zscore
0.675,0.7437982711881744,True,signal,0.0,0.0,0.0,1.0,280.0,520.0,0.4332391245751119,0.38223938223938225,1.0,ranc_correct,signal,5,21.0,nan,1.0,0.9769149396762368,1.0,0.543675815101125,zscore
0.6714285714285714,0.7410874124085723,False,noise,0.0,0.09523809523809523,0.0,1.0,280.0,520.0,0.4436992673478959,0.4015444015444015,0.9047619047619048,ranc_wrong_signal,signal,5,21.0,nan,1.0,0.8146254281229561,0.9047619047619048,0.37092616077506024,log1p
0.6178571428571429,0.6839661155337824,,,0.0,0.3160338844662176,0.0,0.0,280.0,520.0,0.5223662518788208,0.5209125475285171,0.5555555555555556,none,noise,6,17.0,0.625,0.5294117647058824,0.49653888940869484,0.5882352941176471,-0.02582736247012596,
0.6178571428571429,0.6840681771790161,,,0.0,0.31593182282098387,0.0,0.0,280.0,520.0,0.5224396662055854,0.5209125475285171,0.5555555555555556,standard,noise,6,17.0,0.625,0.5294117647058824,0.4965459139135729,0.5882352941176471,-0.025893752292012462,
0.6178571428571429,0.6839661155337824,,,0.0,0.3160338844662176,0.0,0.0,280.0,520.0,0.5223541326345424,0.5209125475285171,0.5555555555555556,robust,noise,6,17.0,0.625,0.5294117647058824,0.4967221220224206,0.5882352941176471,-0.025632010612121836,
0.625,0.68417023882425,,,0.0,0.31582976117575,0.0,0.0,280.0,520.0,0.5197460211837228,0.5361216730038023,0.5555555555555556,winsor,noise,6,17.0,0.625,0.5294117647058824,0.5033372166196102,0.5882352941176471,-0.016408804564112645,
0.7857142857142857,0.8365482751581956,,,0.29478255032508216,0.16345172484180437,0.0,0.0,280.0,520.0,0.5048431679231963,0.5475285171102662,1.0,quantile,noise,6,17.0,0.875,0.5294117647058824,0.7996257182482784,0.9411764705882353,0.29478255032508216,
0.65,0.7074402939375383,True,noise,0.13746919688654935,0.29255970606246173,0.0,1.0,280.0,520.0,0.5109981317455274,0.49809885931558934,0.7777777777777778,ranc,noise,6,17.0,0.75,0.5294117647058824,0.6484673286320768,0.7647058823529411,0.13746919688654935,log1p
0.65,0.7074402939375383,True,noise,0.13746919688654935,0.29255970606246173,0.0,1.0,280.0,520.0,0.5109981317455274,0.49809885931558934,0.7777777777777778,ranc_correct,noise,6,17.0,0.75,0.5294117647058824,0.6484673286320768,0.7647058823529411,0.13746919688654935,log1p
0.6178571428571429,0.6840681771790161,False,signal,0.0,0.31593182282098387,0.0,1.0,280.0,520.0,0.5224394702067042,0.5209125475285171,0.5555555555555556,ranc_wrong_noise,noise,6,17.0,0.625,0.5294117647058824,0.4965462140688923,0.5882352941176471,-0.025893256137811904,zscore
0.6857142857142857,0.7573855808969846,,,0.0,0.0,0.0,0.0,280.0,520.0,0.4591481748805416,0.43018867924528303,1.0,none,signal,6,15.0,1.0,0.9333333333333333,0.9999582352225682,1.0,0.5408100603420266,
0.6964285714285714,0.7621817439665289,,,0.0,0.0,0.0,0.0,280.0,520.0,0.45972133509097945,0.41132075471698115,1.0,standard,signal,6,15.0,1.0,0.9333333333333333,0.9825738022044322,1.0,0.5228524671134528,
0.6857142857142857,0.757181488851472,,,0.0,0.0,0.0,0.0,280.0,520.0,0.4592099905983088,0.43018867924528303,1.0,robust,signal,6,15.0,1.0,0.9333333333333333,0.9999559751793105,1.0,0.5407459845810016,
0.6892857142857143,0.7576406959538752,,,0.0,0.0,0.0,0.0,280.0,520.0,0.45949566469461695,0.4339622641509434,1.0,winsor,signal,6,15.0,1.0,0.9333333333333333,0.999956144050459,1.0,0.5404604793558421,
0.6714285714285714,0.7275881422521558,,,0.0,0.1428571428571429,0.0,0.0,280.0,520.0,0.4850018697594982,0.5018867924528302,0.8571428571428571,quantile,signal,6,15.0,0.0,0.9333333333333333,0.6847906642137398,0.8,0.19978879445424158,
0.6964285714285714,0.7621817439665289,True,signal,0.0,0.0,0.0,1.0,280.0,520.0,0.4597243917066593,0.41132075471698115,1.0,ranc,signal,6,15.0,1.0,0.9333333333333333,0.9825377132581645,1.0,0.5228133215515052,zscore
0.6964285714285714,0.7621817439665289,True,signal,0.0,0.0,0.0,1.0,280.0,520.0,0.4597243917066593,0.41132075471698115,1.0,ranc_correct,signal,6,15.0,1.0,0.9333333333333333,0.9825377132581645,1.0,0.5228133215515052,zscore
0.7,0.7583039951017909,False,noise,0.0,0.0,0.0,1.0,280.0,520.0,0.47009237731414594,0.44528301886792454,1.0,ranc_wrong_signal,signal,6,15.0,1.0,0.9333333333333333,0.8392560519483666,1.0,0.3691636746342207,log1p
0.65,0.6893243519085528,,,0.07531956348510566,0.3106756480914472,0.0,0.0,280.0,520.0,0.473326476921699,0.44528301886792454,0.6,none,noise,7,15.0,0.8,0.6666666666666666,0.5486460404068046,0.6666666666666666,0.07531956348510566,
0.65,0.6895284751990203,,,0.0749631068613662,0.3104715248009797,0.0,0.0,280.0,520.0,0.47336000691554614,0.44528301886792454,0.6,standard,noise,7,15.0,0.8,0.6666666666666666,0.5483231137769123,0.6666666666666666,0.0749631068613662,
0.65,0.6894264135537864,,,0.0753938133516035,0.3105735864462136,0.0,0.0,280.0,520.0,0.47342671663652075,0.44528301886792454,0.6,robust,noise,7,15.0,0.8,0.6666666666666666,0.5488205299881243,0.6666666666666666,0.0753938133516035,
0.6607142857142857,0.6894774443764033,,,0.12997635110219657,0.31052255562359665,0.0,0.0,280.0,520.0,0.4688398136149055,0.4377358490566038,0.7,winsor,noise,7,15.0,0.8,0.6666666666666666,0.5988161647171021,0.7333333333333333,0.12997635110219657,
0.7071428571428572,0.7925597060624617,,,0.4285210574453358,0.20744029393753827,0.0,0.0,280.0,520.0,0.44236628542493844,0.41132075471698115,1.0,quantile,noise,7,15.0,1.0,0.6666666666666666,0.8708873428702743,1.0,0.4285210574453358,
0.6892857142857143,0.7264747907736273,True,noise,0.290082803671485,0.2735252092263727,0.0,1.0,280.0,520.0,0.45714628307945715,0.4,1.0,ranc,noise,7,15.0,1.0,0.6666666666666666,0.7472290867509421,1.0,0.290082803671485,log1p
0.6892857142857143,0.7264747907736273,True,noise,0.290082803671485,0.2735252092263727,0.0,1.0,280.0,520.0,0.45714628307945715,0.4,1.0,ranc_correct,noise,7,15.0,1.0,0.6666666666666666,0.7472290867509421,1.0,0.290082803671485,log1p
0.65,0.6895284751990203,False,signal,0.07496202724546958,0.3104715248009797,0.0,1.0,280.0,520.0,0.4733603169782615,0.44528301886792454,0.6,ranc_wrong_noise,noise,7,15.0,0.8,0.6666666666666666,0.548322344223731,0.6666666666666666,0.07496202724546958,zscore
0.7392857142857143,0.8346098856209151,,,0.0,0.0,0.0,0.0,280.0,520.0,0.4461200997250773,0.4128787878787879,1.0,none,signal,7,16.0,nan,1.0,0.9999990483266212,1.0,0.5538789486015439,
0.7571428571428571,0.8452818627450979,,,0.0,0.0,0.0,0.0,280.0,520.0,0.45054088355945965,0.4090909090909091,1.0,standard,signal,7,16.0,nan,1.0,0.9709765181353801,1.0,0.5204356345759205,
0.7357142857142858,0.8342524509803921,,,0.0,0.0,0.0,0.0,280.0,520.0,0.44610960967224167,0.4090909090909091,1.0,robust,signal,7,16.0,nan,1.0,0.9999989697145517,1.0,0.55388936004231,
0.7392857142857143,0.835171568627451,,,0.0,0.0,0.0,0.0,280.0,520.0,0.44572858332788884,0.4128787878787879,1.0,winsor,signal,7,16.0,nan,1.0,0.999998958019529,1.0,0.5542703746916402,
0.7,0.7952410130718953,,,0.0,0.1875,0.0,0.0,280.0,520.0,0.46097072155477953,0.4356060606060606,0.8125,quantile,signal,7,16.0,nan,1.0,0.6880220708039421,0.8125,0.22705134924916254,
0.7571428571428571,0.8452818627450979,True,signal,0.0,0.0,0.0,1.0,280.0,520.0,0.45054268558196403,0.4090909090909091,1.0,ranc,signal,7,16.0,nan,1.0,0.9709142891219257,1.0,0.5203716035399617,zscore
0.7571428571428571,0.8452818627450979,True,signal,0.0,0.0,0.0,1.0,280.0,520.0,0.45054268558196403,0.4090909090909091,1.0,ranc_correct,signal,7,16.0,nan,1.0,0.9709142891219257,1.0,0.5203716035399617,zscore
0.7535714285714286,0.8380821078431372,False,noise,0.0,0.0,0.0,1.0,280.0,520.0,0.4548240383299238,0.4128787878787879,1.0,ranc_wrong_signal,signal,7,16.0,nan,1.0,0.8439047551308531,1.0,0.38908071680092926,log1p
0.575,0.6060435914450514,,,0.0,0.3939564085549486,0.0,0.0,280.0,520.0,0.4851382009496466,0.48484848484848486,0.3,none,noise,8,16.0,0.16666666666666666,0.625,0.422004624540559,0.25,-0.06313357640908762,
0.575,0.6061456791383799,,,0.0,0.3938543208616201,0.0,0.0,280.0,520.0,0.48510310604380824,0.48484848484848486,0.3,standard,noise,8,16.0,0.16666666666666666,0.625,0.4224581196290437,0.25,-0.06264498641476451,
0.575,0.6064008983717013,,,0.0,0.3935991016282987,0.0,0.0,280.0,520.0,0.4851692847288956,0.48484848484848486,0.3,robust,noise,8,16.0,0.16666666666666666,0.625,0.42293396120722304,0.25,-0.06223532352167255,
0.5892857142857143,0.6209994385176868,,,0.09698066868938687,0.3790005614823132,0.0,0.0,280.0,520.0,0.4781477182488327,0.4696969696969697,0.9,winsor,noise,8,16.0,0.5,0.625,0.5751283869382195,0.75,0.09698066868938687,
0.7071428571428572,0.7711193915573478,,,0.40932900229131286,0.22888060844265223,0.0,0.0,280.0,520.0,0.4664531732508179,0.4734848484848485,1.0,quantile,noise,8,16.0,1.0,0.625,0.8757821755421308,1.0,0.40932900229131286,
0.6214285714285714,0.6464192741565005,True,noise,0.24293185124559963,0.35358072584349953,0.0,1.0,280.0,520.0,0.4715789751965775,0.42803030303030304,1.0,ranc,noise,8,16.0,0.6666666666666666,0.625,0.7145108264421771,0.875,0.24293185124559963,log1p
0.6214285714285714,0.6464192741565005,True,noise,0.24293185124559963,0.35358072584349953,0.0,1.0,280.0,520.0,0.4715789751965775,0.42803030303030304,1.0,ranc_correct,noise,8,16.0,0.6666666666666666,0.625,0.7145108264421771,0.875,0.24293185124559963,log1p
0.575,0.6061456791383799,False,signal,0.0,0.3938543208616201,0.0,1.0,280.0,520.0,0.4851032439107092,0.48484848484848486,0.3,ranc_wrong_noise,noise,8,16.0,0.16666666666666666,0.625,0.4224578789326627,0.25,-0.06264536497804651,zscore
0.6642857142857143,0.7353451797385622,,,0.0,0.0,0.0,0.0,280.0,520.0,0.458806555352731,0.44776119402985076,1.0,none,signal,8,12.0,nan,1.0,0.9628864796860984,1.0,0.5040799243333673,
0.6607142857142857,0.7352430555555556,,,0.0,0.0,0.0,0.0,280.0,520.0,0.45948311503386824,0.44402985074626866,1.0,standard,signal,8,12.0,nan,1.0,0.9461617792401374,1.0,0.4866786642062692,
0.6642857142857143,0.7354473039215688,,,0.0,0.0,0.0,0.0,280.0,520.0,0.4587092479424969,0.44776119402985076,1.0,robust,signal,8,12.0,nan,1.0,0.9625945963632212,1.0,0.5038853484207243,
0.6642857142857143,0.7358558006535947,,,0.0,0.0,0.0,0.0,280.0,520.0,0.4584262391841608,0.44776119402985076,1.0,winsor,signal,8,12.0,nan,1.0,0.9623576455535869,1.0,0.5039314063694261,
0.65,0.7070567810457515,,,0.0,0.33333333333333337,0.0,0.0,280.0,520.0,0.4828021779552178,0.4925373134328358,0.6666666666666666,quantile,signal,8,12.0,nan,1.0,0.6727891663833866,0.6666666666666666,0.1899869884281688,
0.6607142857142857,0.7352430555555556,True,signal,0.0,0.0,0.0,1.0,280.0,520.0,0.45948313664559354,0.44402985074626866,1.0,ranc,signal,8,12.0,nan,1.0,0.9461320612783631,1.0,0.4866489246327696,zscore
0.6607142857142857,0.7352430555555556,True,signal,0.0,0.0,0.0,1.0,280.0,520.0,0.45948313664559354,0.44402985074626866,1.0,ranc_correct,signal,8,12.0,nan,1.0,0.9461320612783631,1.0,0.4866489246327696,zscore
0.675,0.7287581699346405,False,noise,0.0,0.08333333333333337,0.0,1.0,280.0,520.0,0.46945635018548915,0.4552238805970149,0.9166666666666666,ranc_wrong_signal,signal,8,12.0,nan,1.0,0.8117601878928774,0.9166666666666666,0.34230383770738826,log1p
0.6035714285714285,0.6557209349905375,,,0.2588635281702047,0.3442790650094625,0.0,0.0,280.0,520.0,0.48317356090879365,0.4679245283018868,1.0,none,noise,9,15.0,0.8333333333333334,0.6,0.7420370890789983,0.9333333333333333,0.2588635281702047,
0.6035714285714285,0.6559255281059793,,,0.25583472223789283,0.34407447189402074,0.0,0.0,280.0,520.0,0.4833683873734894,0.4679245283018868,1.0,standard,noise,9,15.0,0.8333333333333334,0.6,0.7392031096113822,0.9333333333333333,0.25583472223789283,
0.6035714285714285,0.6557209349905376,,,0.2586469965210374,0.34427906500946237,0.0,0.0,280.0,520.0,0.4834813133239646,0.4679245283018868,1.0,robust,noise,9,15.0,0.8333333333333334,0.6,0.742128309845002,0.9333333333333333,0.2586469965210374,
0.6428571428571429,0.7212930284895912,,,0.47349281027994544,0.2787069715104088,0.0,0.0,280.0,520.0,0.4828792643882797,0.4679245283018868,1.0,winsor,noise,9,15.0,1.0,0.6,0.9563720746682252,1.0,0.47349281027994544,
0.7142857142857143,0.7995498951460284,,,0.3709667024185459,0.20045010485397163,0.0,0.0,280.0,520.0,0.5001880344386398,0.5056603773584906,1.0,quantile,noise,9,15.0,1.0,0.6,0.8711547368571857,1.0,0.3709667024185459,
0.6321428571428571,0.7010894583397269,True,noise,0.37110741861442537,0.2989105416602731,0.0,1.0,280.0,520.0,0.48378699265567665,0.4716981132075472,1.0,ranc,noise,9,15.0,1.0,0.6,0.854894411270102,1.0,0.37110741861442537,log1p
0.6321428571428571,0.7010894583397269,True,noise,0.37110741861442537,0.2989105416602731,0.0,1.0,280.0,520.0,0.48378699265567665,0.4716981132075472,1.0,ranc_correct,noise,9,15.0,1.0,0.6,0.854894411270102,1.0,0.37110741861442537,log1p
